robespierre	1	57167.5
did	75	1504.407894736842
hébertists	1	57167.5
few	61	1844.1129032258063
shared	9	11433.5
views	16	6725.588235294118
later	125	907.4206349206349
there	184	618.027027027027
would	184	618.027027027027
revolutionaries	1	57167.5
early	147	772.5337837837837
nineteenth	4	22867.0
century	196	580.3807106598985
who	279	408.3392857142857
contributed	16	6725.588235294118
doctrines	5	19055.833333333332
next	28	3942.5862068965516
generation	7	14291.875
such	248	459.17670682730926
william	84	1345.1176470588234
godwin	12	8795.0
wilhelm	2	38111.666666666664
weitling	1	57167.5
they	277	411.2769784172662
describing	11	9527.916666666666
their	297	383.6744966442953
beliefs	15	7145.9375
philosopher	38	2931.6666666666665
call	13	8166.785714285715
himself	51	2198.75
pierrejoseph	6	16333.57142857143
proudhon	20	5444.523809523809
marking	1	57167.5
formal	21	5197.045454545455
birth	21	5197.045454545455
midnineteenth	1	57167.5
since	131	866.1742424242424
1890s	4	22867.0
beginning	35	3175.972222222222
france	33	3362.794117647059
libertarianism	6	16333.57142857143
has	358	318.4818941504178
used	186	611.4171122994652
synonym	3	28583.75
for	1201	95.1206322795341
almost	36	3090.135135135135
exclusively	2	38111.666666666664
sense	27	4083.3928571428573
until	68	1657.0289855072465
1950s	6	16333.57142857143
united	107	1058.6574074074074
states	189	601.7631578947369
its	263	433.0871212121212
still	59	1905.5833333333333
common	76	1484.8701298701299
outside	30	3688.2258064516127
other	317	359.5440251572327
hand	29	3811.1666666666665
some	262	434.73384030418254
refer	15	7145.9375
individualistic	3	28583.75
freemarket	4	22867.0
only	151	752.203947368421
referring	11	9527.916666666666
libertarian	27	4083.3928571428573
0anarchismhistory	1	57167.5
origins	13	8166.785714285715
woodcut	1	57167.5
diggers	2	38111.666666666664
document	7	14291.875
by	1061	107.66007532956685
everard	1	57167.5
earliest	22	4971.086956521739
themes	8	12703.888888888889
found	104	1088.904761904762
6th	10	10394.09090909091
bc	108	1048.9449541284403
among	93	1216.3297872340424
works	103	1099.375
taoist	5	19055.833333333332
laozi	1	57167.5
centuries	26	4234.62962962963
zhuangzi	2	38111.666666666664
bao	1	57167.5
jingyan	1	57167.5
zhuangzis	1	57167.5
sources	22	4971.086956521739
wrote	61	1844.1129032258063
petty	1	57167.5
thief	3	28583.75
put	20	5444.523809523809
jail	1	57167.5
great	69	1633.357142857143
brigand	1	57167.5
becomes	16	6725.588235294118
nation	26	4234.62962962963
diogenes	1	57167.5
sinope	2	38111.666666666664
cynics	1	57167.5
contemporary	19	5716.75
zeno	3	28583.75
citium	1	57167.5
founder	17	6351.944444444444
stoicism	2	38111.666666666664
also	347	328.5488505747126
introduced	30	3688.2258064516127
topics	18	6017.631578947368
jesus	3	28583.75
sometimes	51	2198.75
christian	30	3688.2258064516127
tradition	29	3811.1666666666665
georges	1	57167.5
lechartier	1	57167.5
true	23	4763.958333333333
christ	3	28583.75
society	80	1411.5432098765432
apostles	1	57167.5
islamic	36	3090.135135135135
history	91	1242.7717391304348
manifestations	3	28583.75
anarchic	1	57167.5
during	201	566.0148514851485
civil	40	2788.6585365853657
war	179	635.1944444444445
over	128	886.3178294573644
caliphate	7	14291.875
where	105	1078.632075471698
kharijites	1	57167.5
insisted	7	14291.875
imamate	1	57167.5
right	34	3266.714285714286
each	85	1329.4767441860465
individual	45	2485.5434782608695
renaissance	18	6017.631578947368
étienne	2	38111.666666666664
de	42	2658.953488372093
la	30	3688.2258064516127
boétie	1	57167.5
his	742	153.8829071332436
most	247	461.0282258064516
famous	27	4083.3928571428573
work	119	952.7916666666666
discourse	4	22867.0
servitude	1	57167.5
what	97	1166.6836734693877
historians	16	6725.588235294118
consider	12	8795.0
important	64	1759.0
precedent	4	22867.0
radical	17	6351.944444444444
protestant	9	11433.5
gerrard	1	57167.5
winstanley	1	57167.5
group	72	1566.2328767123288
cited	9	11433.5
proposing	2	38111.666666666664
measures	20	5444.523809523809
17th	6	16333.57142857143
england	10	10394.09090909091
entered	4	22867.0
english	49	2286.7
language	67	1681.3970588235295
1642	1	57167.5
abuse	3	28583.75
royalists	1	57167.5
against	64	1759.0
roundhead	1	57167.5
time	224	508.15555555555557
enragés	1	57167.5
began	58	1937.8813559322034
positively	2	38111.666666666664
opposition	27	4083.3928571428573
jacobin	1	57167.5
centralisation	1	57167.5
power	46	2432.659574468085
seeing	7	14291.875
revolutionary	27	4083.3928571428573
government	83	1361.1309523809523
oxymoronic	1	57167.5
turn	28	3942.5862068965516
19th	30	3688.2258064516127
had	322	353.9783281733746
lost	32	3464.6969696969695
initial	12	8795.0
negative	20	5444.523809523809
connotation	1	57167.5
modern	96	1178.7113402061855
emerged	13	8166.785714285715
secular	5	19055.833333333332
religious	27	4083.3928571428573
enlightenment	6	16333.57142857143
particularly	18	6017.631578947368
jeanjacques	1	57167.5
rousseaus	1	57167.5
arguments	6	16333.57142857143
moral	34	3266.714285714286
centrality	1	57167.5
freedom	18	6017.631578947368
part	103	1099.375
turmoil	1	57167.5
1790s	1	57167.5
wake	2	38111.666666666664
developed	61	1844.1129032258063
expression	13	8166.785714285715
according	100	1132.029702970297
peter	31	3572.96875
kropotkin	7	14291.875
formulate	2	38111.666666666664
economical	2	38111.666666666664
conceptions	3	28583.75
even	65	1732.3484848484848
though	52	2157.264150943396
he	611	186.8218954248366
give	20	5444.523809523809
name	86	1314.1954022988505
ideas	64	1759.0
attached	4	22867.0
edmund	1	57167.5
burke	1	57167.5
generally	45	2485.5434782608695
regarded	18	6017.631578947368
school	66	1706.4925373134329
philosophical	37	3008.815789473684
argued	32	3464.6969696969695
justice	19	5716.75
1793	3	28583.75
inherently	2	38111.666666666664
malevolent	1	57167.5
influence	57	1971.2931034482758
it	600	190.2412645590682
perpetuates	1	57167.5
dependency	1	57167.5
ignorance	3	28583.75
spread	15	7145.9375
reason	34	3266.714285714286
masses	6	16333.57142857143
eventually	30	3688.2258064516127
cause	54	2078.818181818182
wither	1	57167.5
away	31	3572.96875
force	28	3942.5862068965516
accord	3	28583.75
with	1033	110.57543520309478
legitimacy	2	38111.666666666664
tactics	5	19055.833333333332
removing	4	22867.0
rather	43	2598.5227272727275
advocated	12	8795.0
replacement	2	38111.666666666664
through	122	929.5528455284552
process	27	4083.3928571428573
peaceful	3	28583.75
evolution	27	4083.3928571428573
aversion	1	57167.5
imposition	2	38111.666666666664
rulesbased	1	57167.5
led	45	2485.5434782608695
him	143	793.9930555555555
denounce	1	57167.5
manifestation	2	38111.666666666664
peoples	19	5716.75
mental	15	7145.9375
enslavement	2	38111.666666666664
foundations	4	22867.0
law	42	2658.953488372093
property	26	4234.62962962963
rights	47	2381.9791666666665
institution	10	10394.09090909091
marriage	12	8795.0
basic	23	4763.958333333333
constraining	1	57167.5
natural	60	1874.344262295082
development	73	1545.0675675675675
individuals	51	2198.75
powers	10	10394.09090909091
reasoning	8	12703.888888888889
arrive	1	57167.5
at	565	202.0053003533569
beneficial	8	12703.888888888889
method	26	4234.62962962963
case	27	4083.3928571428573
shown	18	6017.631578947368
constrain	3	28583.75
our	38	2931.6666666666665
capacity	8	12703.888888888889
live	41	2722.2619047619046
wholly	1	57167.5
accordance	4	22867.0
full	19	5716.75
exercise	6	16333.57142857143
private	20	5444.523809523809
judgement	1	57167.5
selfproclaimed	1	57167.5
label	6	16333.57142857143
adopted	17	6351.944444444444
groundbreaking	1	57167.5
published	64	1759.0
1840	4	22867.0
claim	15	7145.9375
theory	74	1524.4666666666667
spontaneous	10	10394.09090909091
order	66	1706.4925373134329
emerges	3	28583.75
coordinator	3	28583.75
imposing	3	28583.75
own	86	1314.1954022988505
idea	17	6351.944444444444
wills	3	28583.75
acting	15	7145.9375
interests	20	5444.523809523809
quote	1	57167.5
matter	26	4234.62962962963
liberty	14	7622.333333333333
mother	22	4971.086956521739
daughter	31	3572.96875
answers	3	28583.75
accusation	1	57167.5
theft	2	38111.666666666664
opposed	28	3942.5862068965516
decreed	3	28583.75
propriété	1	57167.5
owners	5	19055.833333333332
wish	5	19055.833333333332
contrasted	6	16333.57142857143
called	102	1110.0485436893205
possession	2	38111.666666666664
ownership	7	14291.875
resources	15	7145.9375
goods	8	12703.888888888889
less	50	2241.8627450980393
continuous	7	14291.875
however	108	1048.9449541284403
added	15	7145.9375
bulwark	1	57167.5
organised	4	22867.0
religion	36	3090.135135135135
certain	40	2788.6585365853657
capitalist	4	22867.0
practices	15	7145.9375
inspired	10	10394.09090909091
subsequent	9	11433.5
made	108	1048.9449541284403
leading	17	6351.944444444444
thinkers	12	8795.0
anarchocommunist	3	28583.75
joseph	30	3688.2258064516127
déjacque	2	38111.666666666664
person	50	2241.8627450980393
describe	10	10394.09090909091
unlike	10	10394.09090909091
product	14	7622.333333333333
her	265	429.8308270676692
labour	19	5716.75
worker	6	16333.57142857143
satisfaction	6	16333.57142857143
needs	13	8166.785714285715
whatever	4	22867.0
may	176	645.9604519774011
nature	32	3464.6969696969695
1844	5	19055.833333333332
germany	13	8166.785714285715
posthegelian	1	57167.5
max	18	6017.631578947368
stirner	10	10394.09090909091
book	79	1429.1875
ego	3	28583.75
influential	20	5444.523809523809
text	28	3942.5862068965516
active	23	4763.958333333333
1848	7	14291.875
included	44	2540.777777777778
anselme	1	57167.5
bellegarrigue	1	57167.5
ernest	4	22867.0
coeurderoy	1	57167.5
pierre	5	19055.833333333332
international	100	1132.029702970297
paris	60	1874.344262295082
commune	8	12703.888888888889
mikhail	5	19055.833333333332
bakunin	9	11433.5
marxist	8	12703.888888888889
aim	6	16333.57142857143
dictatorship	5	19055.833333333332
proletariat	2	38111.666666666664
favour	5	19055.833333333332
universal	27	4083.3928571428573
rebellion	8	12703.888888888889
allied	4	22867.0
federalists	1	57167.5
before	101	1120.9313725490197
expulsion	1	57167.5
marxists	3	28583.75
europe	37	3008.815789473684
harsh	3	28583.75
reaction	5	19055.833333333332
followed	27	4083.3928571428573
revolutions	2	38111.666666666664
ten	8	12703.888888888889
countries	30	3688.2258064516127
experienced	5	19055.833333333332
brief	6	16333.57142857143
longterm	9	11433.5
upheaval	1	57167.5
groups	45	2485.5434782608695
carried	12	8795.0
out	72	1566.2328767123288
nationalist	2	38111.666666666664
uprisings	3	28583.75
after	227	501.469298245614
attempts	17	6351.944444444444
systematic	8	12703.888888888889
change	43	2598.5227272727275
ended	14	7622.333333333333
failure	14	7622.333333333333
conservative	11	9527.916666666666
elements	32	3464.6969696969695
took	41	2722.2619047619046
advantage	5	19055.833333333332
socialists	4	22867.0
liberals	4	22867.0
nationalists	1	57167.5
prevent	9	11433.5
further	31	3572.96875
revolt	5	19055.833333333332
spain	21	5197.045454545455
ramón	1	57167.5
sagra	1	57167.5
established	38	2931.6666666666665
journal	9	11433.5
el	18	6017.631578947368
porvenir	1	57167.5
coruña	1	57167.5
1845	2	38111.666666666664
proudhons	4	22867.0
catalan	10	10394.09090909091
politician	4	22867.0
francesc	3	28583.75
pi	4	22867.0
i	76	1484.8701298701299
margall	2	38111.666666666664
became	101	1120.9313725490197
principal	6	16333.57142857143
translator	1	57167.5
spanish	41	2722.2619047619046
briefly	4	22867.0
president	74	1524.4666666666667
1873	3	28583.75
being	113	1002.938596491228
democratic	22	4971.086956521739
republican	60	1874.344262295082
federal	35	3175.972222222222
party	72	1566.2328767123288
george	93	1216.3297872340424
woodcock	7	14291.875
translations	10	10394.09090909091
were	452	252.39514348785872
profound	6	16333.57142857143
lasting	4	22867.0
effect	48	2333.3673469387754
1870	4	22867.0
proudhonian	4	22867.0
interpreted	8	12703.888888888889
already	18	6017.631578947368
provided	19	5716.75
inspiration	8	12703.888888888889
federalist	3	28583.75
movement	74	1524.4666666666667
sprang	1	57167.5
up	75	1504.407894736842
1860s	1	57167.5
encyclopædia	1	57167.5
britannica	1	57167.5
y	6	16333.57142857143
attempted	15	7145.9375
establish	4	22867.0
decentralised	3	28583.75
cantonalist	1	57167.5
lines	11	9527.916666666666
1864	22	4971.086956521739
workingmens	1	57167.5
association	37	3008.815789473684
diverse	13	8166.785714285715
currents	5	19055.833333333332
followers	10	10394.09090909091
blanquists	1	57167.5
philadelphes	1	57167.5
trade	22	4971.086956521739
unionists	4	22867.0
democrats	26	4234.62962962963
due	54	2078.818181818182
links	34	3266.714285714286
workers	34	3266.714285714286
movements	27	4083.3928571428573
significant	28	3942.5862068965516
karl	3	28583.75
marx	3	28583.75
figure	14	7622.333333333333
member	13	8166.785714285715
general	86	1314.1954022988505
council	13	8166.785714285715
mutualists	1	57167.5
marxs	2	38111.666666666664
socialism	3	28583.75
advocating	6	16333.57142857143
abstentionism	1	57167.5
small	39	2858.375
holdings	1	57167.5
reports	15	7145.9375
american	156	728.2484076433121
lysander	2	38111.666666666664
spooner	2	38111.666666666664
b	71	1587.986111111111
greene	4	22867.0
members	69	1633.357142857143
1868	5	19055.833333333332
following	64	1759.0
unsuccessful	3	28583.75
participation	6	16333.57142857143
league	15	7145.9375
peace	12	8795.0
lpf	2	38111.666666666664
russian	22	4971.086956521739
collectivist	11	9527.916666666666
associates	8	12703.888888888889
joined	20	5444.523809523809
decided	16	6725.588235294118
get	14	7622.333333333333
involved	20	5444.523809523809
socialist	12	8795.0
sections	10	10394.09090909091
overthrow	1	57167.5
collectivisation	3	28583.75
collectivists	1	57167.5
worked	15	7145.9375
push	2	38111.666666666664
direction	15	7145.9375
subsequently	12	8795.0
polarised	1	57167.5
two	159	714.59375
camps	3	28583.75
respective	4	22867.0
figureheads	1	57167.5
characterised	3	28583.75
centralist	1	57167.5
predicted	3	28583.75
if	95	1190.9895833333333
came	31	3572.96875
leaders	14	7622.333333333333
simply	19	5716.75
take	35	3175.972222222222
place	47	2381.9791666666665
ruling	8	12703.888888888889
class	15	7145.9375
fought	6	16333.57142857143
historian	16	6725.588235294118
annual	20	5444.523809523809
congress	45	2485.5434782608695
taken	24	4573.4
owing	2	38111.666666666664
outbreak	8	12703.888888888889
1871	5	19055.833333333332
special	32	3464.6969696969695
conference	9	11433.5
london	24	4573.4
delegate	1	57167.5
able	19	5716.75
attend	2	38111.666666666664
none	10	10394.09090909091
italy	17	6351.944444444444
technical	12	8795.0
excuse	1	57167.5
split	15	7145.9375
fédération	4	22867.0
romande	1	57167.5
avoid	13	8166.785714285715
inviting	1	57167.5
bakunins	3	28583.75
swiss	4	22867.0
supporters	9	11433.5
thus	29	3811.1666666666665
tiny	1	57167.5
minority	6	16333.57142857143
present	41	2722.2619047619046
councils	2	38111.666666666664
resolutions	4	22867.0
passed	28	3942.5862068965516
unanimously	4	22867.0
clearly	7	14291.875
directed	13	8166.785714285715
1872	3	28583.75
conflict	13	8166.785714285715
climaxed	1	57167.5
final	25	4397.5
between	149	762.2333333333333
hague	1	57167.5
james	57	1971.2931034482758
guillaume	2	38111.666666666664
expelled	3	28583.75
headquarters	9	11433.5
transferred	3	28583.75
new	196	580.3807106598985
york	49	2286.7
response	18	6017.631578947368
formed	22	4971.086956521739
st	10	10394.09090909091
imier	1	57167.5
adopting	3	28583.75
programme	9	11433.5
ruled	11	9527.916666666666
18	19	5716.75
march	40	2788.6585365853657
formally	5	19055.833333333332
28	13	8166.785714285715
result	35	3175.972222222222
uprising	5	19055.833333333332
defeated	13	8166.785714285715
francoprussian	1	57167.5
participated	6	16333.57142857143
actively	5	19055.833333333332
establishment	1	57167.5
louise	2	38111.666666666664
michel	3	28583.75
reclus	1	57167.5
brothers	7	14291.875
eugene	3	28583.75
varlin	1	57167.5
latter	17	6351.944444444444
murdered	3	28583.75
repression	5	19055.833333333332
afterwards	9	11433.5
reforms	4	22867.0
initiated	5	19055.833333333332
reopening	1	57167.5
workplaces	2	38111.666666666664
cooperatives	2	38111.666666666664
see	41	2722.2619047619046
associated	50	2241.8627450980393
realised	1	57167.5
moreover	8	12703.888888888889
communes	6	16333.57142857143
federation	26	4234.62962962963
obviously	1	57167.5
reflected	14	7622.333333333333
indeed	6	16333.57142857143
vision	4	22867.0
communal	2	38111.666666666664
delegates	7	14291.875
bound	6	16333.57142857143
imperative	2	38111.666666666664
mandates	1	57167.5
issued	9	11433.5
electors	2	38111.666666666664
subject	27	4083.3928571428573
recall	2	38111.666666666664
any	93	1216.3297872340424
moment	6	16333.57142857143
echoes	2	38111.666666666664
like	69	1633.357142857143
implementation	4	22867.0
binding	1	57167.5
mandate	1	57167.5
both	119	952.7916666666666
economically	2	38111.666666666664
politically	7	14291.875
heavily	10	10394.09090909091
influenced	30	3688.2258064516127
precursors	1	57167.5
anarchosyndicalists	4	22867.0
seeking	10	10394.09090909091
replace	5	19055.833333333332
privilege	2	38111.666666666664
organization	23	4763.958333333333
1886	2	38111.666666666664
organized	8	12703.888888888889
trades	1	57167.5
labor	13	8166.785714285715
unions	10	10394.09090909091
fotlu	1	57167.5
canada	7	14291.875
set	46	2432.659574468085
1	58	1937.8813559322034
date	12	8795.0
eighthour	4	22867.0
day	63	1786.484375
become	54	2078.818181818182
standard	43	2598.5227272727275
sympathetic	2	38111.666666666664
engraving	5	19055.833333333332
walter	40	2788.6585365853657
crane	1	57167.5
executed	4	22867.0
chicago	16	6725.588235294118
haymarket	5	19055.833333333332
affair	14	7622.333333333333
event	11	9527.916666666666
origin	29	3811.1666666666665
observances	1	57167.5
across	37	3008.815789473684
prepared	4	22867.0
strike	20	5444.523809523809
support	60	1874.344262295082
3	34	3266.714285714286
fight	13	8166.785714285715
broke	3	28583.75
when	223	510.42410714285717
strikebreakers	1	57167.5
cross	4	22867.0
picket	2	38111.666666666664
line	48	2333.3673469387754
died	24	4573.4
police	7	14291.875
opened	4	22867.0
fire	21	5197.045454545455
upon	26	4234.62962962963
crowd	4	22867.0
4	27	4083.3928571428573
staged	2	38111.666666666664
rally	7	14291.875
chicagos	1	57167.5
square	5	19055.833333333332
bomb	1	57167.5
thrown	3	28583.75
unknown	12	8795.0
near	33	3362.794117647059
conclusion	7	14291.875
killing	11	9527.916666666666
officer	3	28583.75
ensuing	3	28583.75
panic	2	38111.666666666664
seven	25	4397.5
officers	5	19055.833333333332
least	25	4397.5
four	54	2078.818181818182
killed	33	3362.794117647059
eight	18	6017.631578947368
directly	20	5444.523809523809
indirectly	5	19055.833333333332
related	53	2117.314814814815
organisers	1	57167.5
arrested	3	28583.75
charged	3	28583.75
murder	5	19055.833333333332
deceased	2	38111.666666666664
men	50	2241.8627450980393
celebrities	4	22867.0
fifth	11	9527.916666666666
committed	7	14291.875
suicide	7	14291.875
prior	18	6017.631578947368
execution	7	14291.875
incident	9	11433.5
setback	1	57167.5
struggle	15	7145.9375
1890	3	28583.75
second	66	1706.4925373134329
attempt	14	7622.333333333333
scope	8	12703.888888888889
organise	1	57167.5
secondary	10	10394.09090909091
purpose	16	6725.588235294118
memorialising	1	57167.5
initially	15	7145.9375
conceived	4	22867.0
onceoff	1	57167.5
year	70	1610.3521126760563
celebration	2	38111.666666666664
firmly	1	57167.5
holiday	6	16333.57142857143
1907	1	57167.5
amsterdam	3	28583.75
gathered	5	19055.833333333332
14	19	5716.75
different	84	1345.1176470588234
figures	25	4397.5
errico	1	57167.5
malatesta	5	19055.833333333332
monatte	2	38111.666666666664
luigi	6	16333.57142857143
fabbri	2	38111.666666666664
benoît	2	38111.666666666664
broutchoux	1	57167.5
emma	6	16333.57142857143
goldman	8	12703.888888888889
rudolf	6	16333.57142857143
rocker	3	28583.75
christiaan	1	57167.5
cornelissen	1	57167.5
treated	9	11433.5
concerning	7	14291.875
popular	50	2241.8627450980393
education	64	1759.0
issues	28	3942.5862068965516
antimilitarism	1	57167.5
debate	16	6725.588235294118
concerned	23	4763.958333333333
relation	16	6725.588235294118
unionism	2	38111.666666666664
disagreement	3	28583.75
issue	13	8166.785714285715
create	28	3942.5862068965516
conditions	17	6351.944444444444
itself	32	3464.6969696969695
sufficient	2	38111.666666666664
tradeunion	1	57167.5
reformist	1	57167.5
citing	4	22867.0
essentially	8	12703.888888888889
bourgeois	3	28583.75
antiworker	1	57167.5
phenomenon	7	14291.875
professional	22	4971.086956521739
union	82	1377.5301204819277
officials	5	19055.833333333332
warned	4	22867.0
syndicalists	1	57167.5
aims	5	19055.833333333332
perpetuating	2	38111.666666666664
whereas	18	6017.631578947368
must	50	2241.8627450980393
always	25	4397.5
end	62	1814.8412698412699
consequently	5	19055.833333333332
refrain	1	57167.5
committing	1	57167.5
achieving	2	38111.666666666664
1881	2	38111.666666666664
major	68	1657.0289855072465
anarchosyndicalist	12	8795.0
federations	11	9527.916666666666
importance	16	6725.588235294118
successful	22	4971.086956521739
confederación	4	22867.0
nacional	4	22867.0
del	12	8795.0
trabajo	4	22867.0
national	97	1166.6836734693877
confederation	1	57167.5
cnt	8	12703.888888888889
founded	30	3688.2258064516127
1910	3	28583.75
1940s	9	11433.5
working	28	3942.5862068965516
politics	34	3266.714285714286
attracting	2	38111.666666666664
158	1	57167.5
million	48	2333.3673469387754
point	30	3688.2258064516127
playing	8	12703.888888888889
role	42	2658.953488372093
affiliated	1	57167.5
1922	5	19055.833333333332
representing	8	12703.888888888889
15	38	2931.6666666666665
latin	53	2117.314814814815
america	36	3090.135135135135
quickly	3	28583.75
organising	2	38111.666666666664
craft	1	57167.5
industrial	12	8795.0
throughout	31	3572.96875
south	65	1732.3484848484848
1920s	7	14291.875
mexico	13	8166.785714285715
brazil	5	19055.833333333332
peru	1	57167.5
chile	2	38111.666666666664
argentina	4	22867.0
outlook	1	57167.5
prestige	5	19055.833333333332
undoubtedly	2	38111.666666666664
extent	8	12703.888888888889
responsible	13	8166.785714285715
situation	5	19055.833333333332
largest	45	2485.5434782608695
militant	1	57167.5
organisations	7	14291.875
federación	1	57167.5
obrera	1	57167.5
regional	11	9527.916666666666
grew	24	4573.4
membership	16	6725.588235294118
nearly	23	4763.958333333333
quarter	2	38111.666666666664
dwarfed	2	38111.666666666664
rival	5	19055.833333333332
socialdemocratic	1	57167.5
propaganda	8	12703.888888888889
deed	7	14291.875
illegalism	4	22867.0
italianamerican	2	38111.666666666664
galleani	1	57167.5
galleanists	1	57167.5
series	45	2485.5434782608695
bombings	3	28583.75
assassination	8	12703.888888888889
1914	17	6351.944444444444
1932	5	19055.833333333332
saw	21	5197.045454545455
attacks	4	22867.0
tyrants	1	57167.5
enemies	7	14291.875
people	154	737.6451612903226
johann	5	19055.833333333332
publicising	1	57167.5
violent	9	11433.5
acts	17	6351.944444444444
retaliation	1	57167.5
counterrevolutionaries	1	57167.5
because	116	977.2222222222222
we	54	2078.818181818182
preach	1	57167.5
action	45	2485.5434782608695
scholars	37	3008.815789473684
beverly	3	28583.75
gage	2	38111.666666666664
contend	2	38111.666666666664
advocacy	3	28583.75
mass	9	11433.5
targeted	1	57167.5
killings	1	57167.5
times	48	2333.3673469387754
actions	18	6017.631578947368
might	18	6017.631578947368
garner	3	28583.75
sympathy	1	57167.5
population	68	1657.0289855072465
periods	5	19055.833333333332
heightened	1	57167.5
conflicts	6	16333.57142857143
once	24	4573.4
boasted	3	28583.75
existing	8	12703.888888888889
will	83	1361.1309523809523
quickest	1	57167.5
radically	3	28583.75
overthrown	2	38111.666666666664
annihilation	1	57167.5
exponents	1	57167.5
therefore	23	4763.958333333333
massacres	3	28583.75
motion	53	2117.314814814815
best	91	1242.7717391304348
pamphlet	3	28583.75
1885	3	28583.75
science	90	1256.4285714285713
warfare	2	38111.666666666664
howto	1	57167.5
manual	6	16333.57142857143
making	34	3266.714285714286
explosives	2	38111.666666666664
knowledge	41	2722.2619047619046
acquired	11	9527.916666666666
plant	26	4234.62962962963
jersey	5	19055.833333333332
1880s	1	57167.5
inside	9	11433.5
slogan	1	57167.5
regicides	1	57167.5
